workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1119032,2013-01-22 06:56:00,2013-01-22 13:59:00,N519ND,7892.5,7230.0,R/H BAFFLE MISSING RIVET ON AFT SUPPORT BRACKET.,2013-01-22,"REMOVED BAFFLE, REPAIRED BRACKET & STRIPPED OIL COOLER BOLT. OIL COOLER LINES & OIL PRESSURE LNIE REMOVED FOR MX. #3 CYL DRAIN LINE DISCONNECTED FOR MX. RECONNECTED LINES, INSTALLED BAFFLES & COOLER.",c_2,baffle bolt
1120961,2013-03-22 14:11:00,2013-03-22 14:42:00,N566ND,8439.5,7230.0,#3 CYL BAFFLE BRACKET RIVETS ARE LOOSE ON BACK SIDE OF BAFFLE.,2013-03-22,"REMOVED BAFFLE, REINSTALLED BRACKET. REINSTALLED BAFFLE. RECONNECTED UPPER OIL COOLER LINE, OIL TRANSDUCER LINE, #3 OIL RETURN LINE. INSTALLED NEW NUTPLATE & BOLT ON OIL COOLER.",c_2,baffle bolt
1132939,2014-04-16 06:53:00,2014-04-16 15:04:00,N561ND,6621.599999999999,7230.0,BAFFLE CRACKED AT LOWER LEFT BOLT OF OIL COOLER.,2014-04-16,STOP DRILLED BAFFLE.,c_2,baffle bolt
1137921,2014-10-07 05:59:00,2014-10-07 11:02:00,N536ND,10710.4,7230.0,CRACK NOTED ON ENGINE BAFFLE NEAR AFT ALTERNATOR ATTACH BOLT.,2014-10-07,STOP DRILLED CRACK.,c_2,baffle bolt
1138342,2014-10-20 13:41:00,2014-10-21 14:44:00,N574ND,11429.3,7230.0,BOLT MISSING ON #3 CYL SIDE BAFFLE.,2014-10-21,INSTALLED BOLT WHERE NEEDED.,c_2,baffle bolt
1138851,2014-11-06 13:37:00,2014-11-09 12:54:00,N563ND,12229.7,7230.0,FRONT FWD BAFFLE HUNG UP ON BOLT OF ALTERNATOR EXTRA BRACKET.,2014-11-07,REROUTED BAFFLE.,c_2,baffle bolt
1138851,2014-11-06 13:37:00,2014-11-09 12:54:00,N563ND,12229.7,7230.0,"BAFFLE BOLT OR SCREW MISSING, FWD L/H SIDE IN FRONT OF #2 CYL.",2014-11-07,INSTALLED NEW SCREW.,c_2,baffle bolt
1138962,2014-11-11 06:23:00,2014-11-11 13:20:00,N508ND,10452.8,7230.0,"CRACK ON FWD BAFFLE, AFT OF ALTERNATOR MOUNT BOLT.",2014-11-11,STOP DRILLED CRACK.,c_2,baffle bolt
1151078,2016-02-11 06:02:00,2016-02-11 09:56:00,N512ND,9652.9,7200.0,#2 CYL SIDE BAFFLE MISSING BOLT.,2016-02-11,INSTALLED BOLT IN #2 CYL SIDE BAFFLE.,c_2,baffle bolt
1159231,2016-11-23 14:20:00,2016-11-27 11:01:00,N538ND,22447.1,7230.0,"#3 ENGINE BAFFLE BOLT HOLE, FOR HOLD DOWN, NEEDS NEW RIVETS.",2016-11-25,REMOVED BAD RIVETS & INSTALLED NEW.,c_2,baffle bolt
