workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1119670,2013-02-07 14:41:00,2013-02-07 10:48:00,N512ND,9371.8,7230.0,R/H AFT ENGINE BAFFLE CRACKED.,2013-02-07,"REMOVED R/H AFT ENG BAFFLE, STOP DRILLED CRACK, FABRICATED PATCH W/ LIKE MATERIAL. RIVET IAW CESSNA SRM 51-40-00, INSTALLED BAFFLE BACK ON ENGINE.",c_7,baffle rivet
1120316,2013-03-01 14:44:00,2013-03-02 13:19:00,N513ND,11435.6,7230.0,R/H FRONT BAFFLE SEAL RIVET IS BROKEN.,2013-03-01,REMOVED RIVET & REPLACED W/ A SCREW.,c_7,baffle rivet
1120745,2013-03-15 15:08:00,2013-03-17 10:24:00,N567ND,5438.700000000001,7110.0,R/H AFT BAFFLE IS MISSING REAR MOUNTING SCREW & RIVET.,2013-03-16,REMOVED & REPAIRED BAFFLE.,c_7,baffle rivet
1120745,2013-03-15 15:08:00,2013-03-17 10:24:00,N567ND,5438.700000000001,7110.0,R/H AFT BAFFLE IS MISSING REAR MOUNTING SCREW & RIVET.,2013-03-17,INSTALLED REPAIRED BAFFLE.,c_7,baffle rivet
1122259,2013-05-02 06:54:00,2013-05-02 14:01:00,N579ND,6889.5,7230.0,R/H REAR ENGINE BAFFLE RIVET BROKEN.,2013-05-02,"INSTALLED NEW RIVETS IAW AC 43.13-1B, 4-57.",c_7,baffle rivet
1122496,2013-05-08 13:37:00,2013-05-08 14:05:00,N551ND,9142.7,7230.0,#3 CYL AFT BAFFLE INNER MOST BAFFLE SEAL RIVET IS PULLED THROUGH.,2013-05-08,REFASTENED BAFFLE.,c_7,baffle rivet
1123676,2013-06-11 15:07:00,2013-06-11 12:52:00,N525ND,6803.299999999999,7820.0,BAFFLE SCREW CHAFED THROUGH MUFFLER SHROUD.,2013-06-11,REPAIRED SHROUD BY INSTALLING MONEL RIVET IN CHAFED THROUGH HOLE. INSTALLED SHORTER SCREWS.,c_7,baffle rivet
1123776,2013-06-14 06:44:00,2013-06-14 10:30:00,N517ND,9701.2,7230.0,RIVET SHEARED @ R/H AFT BAFFLE.,2013-06-14,REMOVED BAFFLE FROM A/C. REMOVED & REPLACED DAMAGED RIVETS. REINSTALLED BAFFLE.,c_7,baffle rivet
1124410,2013-07-02 15:07:00,2013-07-03 11:00:00,N562ND,4521.9,7230.0,"SHEARED RIVET ON CYL #3 BAFFLE, AFT.",2013-07-02,REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.,c_7,baffle rivet
1124537,2013-07-09 07:01:00,2013-07-09 13:26:00,N537ND,6486.3,7230.0,R/H BACK BAFFLE RIVET HEAD IS SHEARED.,2013-07-09,COMPLETED REASSEMBLY.,c_7,baffle rivet
1124537,2013-07-09 07:01:00,2013-07-09 13:26:00,N537ND,6486.3,7230.0,R/H BACK BAFFLE RIVET HEAD IS SHEARED.,2013-07-09,"REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHERE. STARTED REASSEMBLY OF BAFFLE BACK ON ENGINE.",c_7,baffle rivet
1125302,2013-08-02 14:53:00,2013-08-02 13:14:00,N532ND,6541.5,7230.0,"FRONT RUBBER BAFFLE ON ENGINE, R/H SIDE, RIPPED FROM MOUNTING RIVET.",2013-08-02,INSTALLED NEW RIVET ON BAFFLE.,c_7,baffle rivet
1126718,2013-09-20 09:41:00,2013-09-23 13:21:00,N549ND,6831.4,7230.0,CYL #3 AFT BAFFLE HAS SHEARED RIVET.,2013-09-22,REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INSTALLED BAFFLE & OIL PSI LINE.,c_7,baffle rivet
1128559,2013-11-18 17:29:00,2013-11-18 13:59:00,N573ND,9745.3,7230.0,CENTER AFT ENGINE BAFFLE CRACKED.,2013-11-18,"REMOVED BAFFLE, DRILLED OUT RIVETS & REMOVED CRACKED PORTION OF BAFFLE. FABRICATED NEW PIECE OF LIKE MATERIAL & INSTALLED. REINSTALLED BAFFLE.",c_7,baffle rivet
1128706,2013-11-22 21:18:00,2013-11-23 12:33:00,N567ND,6655.8,7230.0,AFT BAFFLE SUPPORT CYL #3 HAS SHEARED RIVET.,2013-11-23,"REMOVED BAFFLE, INSTALLED NEW RIVETS, REINSTALLED BAFFLE.",c_7,baffle rivet
1129607,2013-12-26 07:09:00,2013-12-29 13:42:00,N564ND,10260.4,7230.0,RIVET SHEARED @ R/H AFT BAFFLE.,2013-12-26,REMOVED & REPLACED SHEARED RIVET.,c_7,baffle rivet
1133548,2014-05-06 14:02:00,2014-05-09 10:06:00,N543ND,10279.9,7230.0,CYL #3 AFT BAFFLE SUPPORT RIVETS SHEARED.,2014-05-06,"REMOVED BAFFLE, REATTACHED BAFFLE SUPPORT & REINSTALLED BAFFLE.",c_7,baffle rivet
1134090,2014-05-23 15:17:00,2014-05-24 10:37:00,N608ND,1371.0,7230.0,LOOSELY HANGING FRONT ENGINE RUBBER BAFFLE.,2014-05-24,SECURED BAFFLE W/ RIVET INTO REQUIRED POSITION.,c_7,baffle rivet
1134843,2014-06-18 15:27:00,2014-06-19 10:54:00,N579ND,7358.5,7230.0,"RIVET MISSING ON R/H BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOLER.",2014-06-19,"REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFLE.",c_7,baffle rivet
1136538,2014-08-25 06:06:00,2014-08-28 10:54:00,N561ND,7607.099999999999,7230.0,FWD R/H SIDE BAFFLE & L/H AFT BAFFLE ARE CRACKED.,2014-08-25,"INSTALLED PATCHES ON R/H BAFFLE & L/H AFT BAFFLE IAW AC 43.13-1B, 4-57.",c_7,baffle rivet
