workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1122113,2013-04-29 06:50:00,2013-04-29 15:05:00,N565ND,8264.6,7230.0,#2 INTAKE I/B BOLT HOLE HAS DAMAGED THREADS.,2013-04-29,REPAIRED THREADS W/ TAP.,c_29,intake tube boot seal
1124231,2013-06-27 14:35:00,2013-07-01 10:40:00,N571ND,8598.3,7230.0,INTAKE TUBE LEAKING AT CONNECTION POINT W/ OIL SUMP CYL #4.,2013-06-27,"CLEANED & PERFORMED ENGINE RUN UP, CONFIRMED DISCREPANCY.",c_29,intake tube boot seal
1124231,2013-06-27 14:35:00,2013-07-01 10:40:00,N571ND,8598.3,7230.0,INTAKE TUBE LEAKING AT CONNECTION POINT W/ OIL SUMP CYL #4.,2013-07-01,RESWAGED INTAKE PIPE IAW LYCOMING OVERHAUL MANUAL & INSTALLED IN GASKET. LEAK CHECK GOOD.,c_29,intake tube boot seal
1125381,2013-08-06 06:48:00,2013-08-06 11:27:00,N540ND,6798.9,7230.0,#2 INTAKE TUBE GASKET LEAKING.,2013-08-06,INSTALLED NEW #2 INTAKE TUBE GASKET.,c_29,intake tube boot seal
1126307,2013-09-07 11:45:00,2013-09-08 14:47:00,N563ND,9417.4,7230.0,CYL #2 INTAKE TUBE AT SUMP HAS POSSIBLE FUEL LEAK.,2013-09-07,"CLEANED TUBE, GROUND RUN LEAK CK GOOD.",c_29,intake tube boot seal
1127110,2013-10-02 14:29:00,2013-10-02 15:12:00,N564ND,9660.4,7160.0,MUFFLER HEAT SHROUD IS MISALIGNED.,2013-10-02,ALIGNED SHROUD & FITTED INTAKE SEAL.,c_29,intake tube boot seal
1127395,2013-10-11 15:03:00,2013-10-11 10:54:00,N529ND,13700.5,7820.0,MUFFLER STACK SUPPORT CRACKED.,2013-10-11,REMOVED S/N 26808 & INSTALLED S/N 29953. FITTED HEAT SHROUD & HEAT SHROUD INTAKE SEAL.,c_29,intake tube boot seal
1130016,2014-01-15 06:58:00,2014-01-22 13:04:00,N509ND,10182.1,7100.0,FUEL SERVO HAS EVIDENCE OF LEAK.,2014-01-15,CLEANED AIR INTAKE & FUEL SERVO FOR LEAK CK AFTER RUN UP.,c_29,intake tube boot seal
1130038,2014-01-15 13:55:00,2014-01-21 11:30:00,N571ND,10107.9,7230.0,#4 INTAKE LEAKING @ OIL SUMP.,2014-01-20,SWAGED TUBE.,c_29,intake tube boot seal
1130038,2014-01-15 13:55:00,2014-01-21 11:30:00,N571ND,10107.9,7230.0,#4 INTAKE LEAKING @ OIL SUMP.,2014-01-20,LEAK CK GOOD.,c_29,intake tube boot seal
1130234,2014-01-24 12:37:00,2014-01-27 11:06:00,N556ND,10214.4,3320.0,"REAR PASSENGER OVERHEAD LIGHT POPPED CIRCUIT BREAKER, WHEN TURNED ON.",2014-01-27,"FOUND RUBBER BOOT MISSING, INSTALLED NEW BOOT.",c_29,intake tube boot seal
1130341,2014-01-28 06:46:00,2014-01-31 14:14:00,N538ND,9220.6,7230.0,#1 INTAKE IS LEAKING AT OIL SUMP.,2014-01-29,"CLEANED, REMOVED TUBE (UPPER) & RESWAGED LOWER TUBE IN SUMP. REINSTALLED UPPER TUBE W/ NEW GASKET.",c_29,intake tube boot seal
1131761,2014-03-10 08:12:00,2014-03-11 09:59:00,N558ND,10814.3,2420.0,BOOT ON STARTER TORN.,2014-03-10,REMOVED & REPLACED BOOT ON STARTER.,c_29,intake tube boot seal
1134521,2014-06-06 12:58:00,2014-06-06 12:53:00,N536ND,9844.6,7230.0,"INTAKE TUBE LEAKING, CYL #1 ATTACHMENT POINT TO OIL SUMP.",2014-06-06,LEAK CK GOOD.,c_29,intake tube boot seal
1135267,2014-07-07 14:42:00,2014-07-07 13:29:00,N512ND,5536.6,8010.0,STARTER RUBBER BOOT TORN.,2014-07-07,REMOVED & REPLACED STARTER RUBBER BOOT.,c_29,intake tube boot seal
1135604,2014-07-17 08:58:00,2014-07-17 11:12:00,N559ND,15834.6,2400.0,STARTER LEAD RUBBER BOOT IS TORN.,2014-07-17,REMOVED & REPLACED BOOT.,c_29,intake tube boot seal
1135797,2014-07-23 11:51:00,2014-07-23 14:26:00,N538ND,10498.6,7230.0,CYL #1 INTAKE LEAKING. INTAKE TUBE ALSO LEAKING AT ATTACHMENT TO OIL SUMP.,2014-07-23,LEAK CK GOOD.,c_29,intake tube boot seal
1136009,2014-07-31 13:10:00,2014-08-01 11:26:00,N564ND,11722.3,7230.0,#2 INTAKE BOLT HOLE STRIPPED.,2014-08-01,REPAIRED BOLT HOLE W/ HELI-COIL KIT. REINSTALLED INTAKE TUBE.,c_29,intake tube boot seal
1137022,2014-09-10 06:06:00,2014-09-11 15:01:00,N576ND,10393.7,7230.0,#4 INTAKE TUBE GASKET IS LEAKING.,2014-09-10,INSTALLED NEW #4 INTAKE TUBE GASKET.,c_29,intake tube boot seal
1139933,2014-12-18 06:23:00,2014-12-22 13:14:00,N558ND,12771.8,7230.0,#2 INTAKE TUBE GASKET LEAKING.,2014-12-18,REMOVED & REPLACED GASKET.,c_29,intake tube boot seal
1139994,2014-12-22 06:14:00,2014-12-22 11:35:00,N507ND,10893.8,2420.0,ALTERNATOR BOOT OFF OF WIRES IN BACK.,2014-12-22,REINSTALLED BOOT.,c_29,intake tube boot seal
1140346,2015-01-13 06:11:00,2015-01-13 14:20:00,N509ND,13051.0,7230.0,#2 INTAKE TUBE GASKET LEAKING.,2015-01-13,REMOVED & REPLACED #2 INTAKE TUBE GASKET.,c_29,intake tube boot seal
1143087,2015-04-08 06:07:00,2015-04-08 14:40:00,N546ND,12334.8,7230.0,#3 INTAKE TUBE GASKET LEAKING.,2015-04-08,INSTALLED NEW INTAKE TUBE GASKET.,c_29,intake tube boot seal
1143198,2015-04-13 06:20:00,2015-04-14 10:51:00,N687ND,925.0,7230.0,R/H ENG #3 INTAKE TUBE GASKET LEAKING.,2015-04-13,REPLACED GASKET.,c_29,intake tube boot seal
1143198,2015-04-13 06:20:00,2015-04-14 10:51:00,N687ND,925.0,7230.0,L/H ENG #2 & 4 INTAKE TUBE GASKETS LEAKING.,2015-04-14,REMOVED & REPLACED W/ NEW GASKETS.,c_29,intake tube boot seal
1144255,2015-05-20 13:37:00,2015-05-20 14:01:00,N576ND,11625.6,7230.0,SEAL WORN ABOVE AIR INTAKE.,2015-05-20,REPAIRED SEAL.,c_29,intake tube boot seal
1144457,2015-05-27 13:28:00,2015-05-27 14:26:00,N560ND,8479.2,7200.0,FWD LWR SEAL WORN ABOVE INTAKE FILTER HOUSING.,2015-05-27,INSTALLED RTV TO WORN AREAS.,c_29,intake tube boot seal
1145479,2015-07-06 06:18:00,2015-07-06 14:46:00,N687ND,1821.5,2140.0,JANITROL HEATER AIR INTAKE CABLE RUBBING ON VENT TUBE.,2015-07-06,REPOSITIONED AIR INTAKE CABLE.,c_29,intake tube boot seal
1145659,2015-07-10 06:27:00,2015-07-10 13:07:00,N507ND,12504.5,7230.0,"FWD LWR BLACK SEAL WORN, ABOVE AIR INTAKE.",2015-07-10,PATCHED FWD LWR BLACK SEAL ABOVE AIR INTAKE.,c_29,intake tube boot seal
1147091,2015-09-08 13:18:00,2015-09-08 11:05:00,N526ND,14729.2,7230.0,FWD LWR BLACK SEAL HAS WORN SPOTS FOR AIR INTAKE (ENG).,2015-09-08,INSTALLED BLACK RTV TO WORN AREAS.,c_29,intake tube boot seal
1147565,2015-09-22 06:21:00,2015-09-23 10:39:00,N515ND,8102.700000000001,7230.0,#3 INTAKE TUBE GASKET LEAKING.,2015-09-23,INSTALLED NEW GASKET.,c_29,intake tube boot seal
1147650,2015-09-24 05:50:00,2015-09-24 00:00:00,N513ND,15062.8,2720.0,CLAMP MISSING ON R/H STEERING ROD BOOT,2015-09-24,REPLACED CLAMP ON R/H STEERING ROD BOOT,c_29,intake tube boot seal
1147852,2015-10-01 06:22:00,2015-10-08 13:57:00,N536ND,13391.2,7230.0,LWR BLACK SEAL ABOVE INTAKE WORN SPOTS.,2015-10-01,FILLED AREAS IN W/ RTV.,c_29,intake tube boot seal
1148049,2015-10-07 13:28:00,2015-10-08 15:30:00,N579ND,10953.099999999999,7230.0,#3 INTAKE TUBE GASKET LEAKING.,2015-10-07,REMOVED & REPLACED GASKET.,c_29,intake tube boot seal
1148088,2015-10-09 06:36:00,2015-10-09 14:43:00,N566ND,18326.6,7230.0,"LWR BLACK SEAL ON ENG, WORN AT ENGINE INTAKE.",2015-10-09,SEALED AREA W/ RTV.,c_29,intake tube boot seal
1148209,2015-10-13 14:28:00,2015-10-13 13:40:00,N513ND,15242.5,7230.0,#2 INTAKE TUBE GASKET LEAKING.,2015-10-13,INSTALLED NEW GASKET.,c_29,intake tube boot seal
1148985,2015-11-09 12:25:00,2015-11-04 00:00:00,N604ND,4187.3,7230.0,CYL #3 INTAKE TUBE LEAKING AT OIL SUMP,2015-11-10,SEALED TUBE WITH SILICONE,c_29,intake tube boot seal
1149522,2015-12-02 10:26:00,2015-12-03 13:43:00,N579ND,11317.300000000001,7230.0,#2 INTAKE TUBE GASKET LEAKING.,2015-12-03,REPLACED GASKET.,c_29,intake tube boot seal
1149533,2015-12-02 13:09:00,2015-12-02 14:37:00,N530ND,14964.0,7230.0,#2 LOWER INTAKE CLAMP LOOSE.,2015-12-02,RESECURED CLAMP.,c_29,intake tube boot seal
1150385,2016-01-19 05:57:00,2016-01-19 10:54:00,N537ND,12866.0,7230.0,BLACK SEAL FOR ENG WORN AT INTAKE.,2016-01-19,APPLIED RTV TO WORN AREAS.,c_29,intake tube boot seal
1150994,2016-02-08 14:05:00,2016-02-08 13:02:00,N545ND,15709.6,7230.0,#2 INTAKE TUBE GASKET LEAKING.,2016-02-08,REMOVED & REPLACED GASKET.,c_29,intake tube boot seal
1151020,2016-02-09 09:45:00,2016-02-27 00:00:00,N605ND,7571.700000000001,7310.0,METERED FUEL PRESSURE HOSE CONTACTS CYL #1 INTAKE RISER,2016-02-26,ISOLATED HOSE FROM INTAKE TUBE WITH SILICONE,c_29,intake tube boot seal
1151182,2016-02-15 06:19:00,2016-02-15 14:21:00,N678ND,906.5999999999999,7230.0,BLACK SEAL WEARING AGAINST ENG INTAKE FILTER.,2016-02-15,APPLIED BLACK RTV.,c_29,intake tube boot seal
