workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1115679,2012-09-24 14:43:00,2012-09-25 10:22:00,N556ND,6442.4,7230.0,CYL #1 BAFFLE CRACKED AT SCREW SUPPORT & FWD BAFFLE BELOW #1 BAFFLE BRACKET.,2012-09-25,FABRICATED PATCHES OF LIKE MATERIAL & RIVETED IAW CESSNA SRM 51-40-00.,c_3,baffle bracket
1116330,2012-10-12 15:06:00,2012-10-12 13:52:00,N565ND,6763.4,7230.0,AFT BAFFLE BRACKET RIVETS SHEARED.,2012-10-12,REPLACED RIVETS ON BAFFLE BRACKET & REINSTALLED BAFFLING.,c_3,baffle bracket
1117864,2012-11-29 14:54:00,2012-11-30 13:51:00,N567ND,5005.5,7230.0,R/H REAR ENGINE BAFFLE MOUNTING BRACKET RIVETS BROKEN.,2012-11-29,REMOVED & REPLACED BROKEN BAFFLE MOUNTING BRACKET RIVETS.,c_3,baffle bracket
1118025,2012-12-05 12:42:00,2012-12-12 14:30:00,N509ND,7507.799999999999,7230.0,"ENGINE BAFFLE CRACKED AT TOP REAR CENTER BRACKET, AT ENGINE HOISE EYE.",2012-12-12,FABRICATED PATCH FROM LIKE MATERIAL & RIVETED IAW CESSNA SRM 51-40-00.,c_3,baffle bracket
1118970,2013-01-19 08:35:00,2013-01-20 13:44:00,N567ND,5157.3,7230.0,REAR R/H BAFFLE BRACKET RIVETS SHEARED.,2013-01-19,"REMOVED BAFFLE, REPLACED RIVETS, REINSTALLED BAFFLE.",c_3,baffle bracket
1118972,2013-01-19 11:04:00,2013-01-20 13:33:00,N539ND,9994.2,7230.0,BACK R/H BAFFLE BACK BRACKET RIVET HEAD IS SHEARED OFF.,2013-01-19,"REMOVED R/H BACK BAFFLE, INSTALLED BRACKET W/ SCREWS. INSTALLED R/H BACK BAFFLE BACK ON.",c_3,baffle bracket
1118976,2013-01-20 09:58:00,2013-01-20 12:19:00,N514ND,12215.3,7230.0,"SCREW MISSING, AFT BAFFLE BRACKET.",2013-01-20,INSTALLED SCREW.,c_3,baffle bracket
1119193,2013-01-25 06:58:00,2013-01-26 13:30:00,N577ND,7723.5,7330.0,"BRACKET FOR ENG BAFFLING #3 CYL, BEHIND DIPSTICK TUBE BROKEN.",2013-01-26,"REMOVED BAFFLE, REPLACED BRACKET RIVETS, REINSTALLED BAFFLE.",c_3,baffle bracket
1119226,2013-01-25 15:11:00,2013-01-25 12:47:00,N558ND,7787.3,7230.0,R/H BACK BAFFLE BRACKET IS MISSING A RIVET & BAFFLE IS CRACKED.,2013-01-25,"FABRICATED PATCH, INSTALLED & RIVETED IAW CESSNA SRM 51-40-00. INSTALLED SCREWS ON BAFFLE BRACKET. INSTALLED BAFFLE BACK ON A/C.",c_3,baffle bracket
1119647,2013-02-06 14:49:00,2013-02-06 14:29:00,N568ND,6780.3,7230.0,AFT BAFFLE BRACKET RIVETS PULLING THROUGH.,2013-02-06,"REMOVED BAFFLE FROM A/C, REMOVED & REPLACED LOOSE RIVETS. REINSTALLED BAFFLE ON A/C.",c_3,baffle bracket
1119994,2013-02-19 14:55:00,2013-02-19 11:15:00,N545ND,7936.1,7230.0,REAR R/H ENGINE BAFFLE MOUNT BRACKET RIVETS SHEARED.,2013-02-19,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE IAW CESSNA REPAIR MANUAL 51-40-00.",c_3,baffle bracket
1120467,2013-03-07 12:25:00,2013-03-07 15:18:00,N546ND,7056.599999999999,7230.0,#3 BAFFLE IS MISSING SCREW ON BRACKET.,2013-03-07,INSTALLED NEW SCREW.,c_3,baffle bracket
1120482,2013-03-07 14:57:00,2013-03-07 09:49:00,N574ND,12198.4,7230.0,REAR R/H ENGINE BAFFLE BRACKET RIVETS LOOSE.,2013-03-07,"REMOVED BAFFLE, INSTALLED NEW BRACKET HARDWARE. REINSTALLED BAFFLE.",c_3,baffle bracket
1120608,2013-03-11 14:32:00,2013-03-11 10:27:00,N550ND,7422.099999999999,7230.0,AFT BAFFLE BRACKET MISSING RIVETS.,2013-03-11,INSTALLED NEW RIVETS IN BRACKET IAW CESSNA STRUCTURAL REPAIR MANUAL.,c_3,baffle bracket
1122592,2013-05-11 10:15:00,2013-05-11 14:00:00,N525ND,6641.299999999999,7230.0,R/H REAR BAFFLE BRACKET RIVETS SHEARED.,2013-05-11,"REMOVED BAFFLE, REATTACHED AFT BRACKET. REINSTALLED BAFFLE.",c_3,baffle bracket
1122969,2013-05-22 07:06:00,2013-05-23 10:07:00,N550ND,8187.099999999999,7230.0,R/H BACK BAFFLE BRACKET RIVET HEAD IS MISSING.,2013-05-23,REMOVED BACK BAFFLE TO GAIN ACCESS. REMVOED RIVETS & REPLACED W/ SCREWS. REINSTALLED BAFFLE BACK ONTO ENGINE.,c_3,baffle bracket
1123761,2013-06-13 15:01:00,2013-06-13 15:05:00,N523ND,5445.4,7230.0,ENGINE BAFFLE CYL #3 MOUNT BRACKET SHEARED RIVET.,2013-06-13,REMOVED & REPLACED RIVETS BY REMOVING BAFFLE & REINSTALLING. RECONNECTED OIL LINES & FITTINGS.,c_3,baffle bracket
1124158,2013-06-25 18:46:00,2013-06-27 14:47:00,N570ND,8643.2,7230.0,"#3 CYL AFT BAFFLE BRACKET LOOSE. BRACKET SECURED TO ENGINE CASE, 2 SCREWS LOOSE.",2013-06-27,"REMOVED #3 AFT BAFFLE, REPLACED SCREWS IN BRACKET. REINSTALLED BAFFLE.",c_3,baffle bracket
1124519,2013-07-08 14:57:00,2013-07-08 10:02:00,N567ND,6074.1,7230.0,REAR ENGINE BAFFLE BRACKET LOOSE.,2013-07-08,"REMOVED BAFFLE, INSTALLED NEW RIVETS TO HOLD BRACKET. REINSTALLED BAFFLE.",c_3,baffle bracket
1124683,2013-07-12 14:54:00,2013-07-12 14:45:00,N576ND,8190.200000000001,7230.0,AFT BAFFLE BRACKET MISSING SCREW.,2013-07-12,INSTALLED NEW SCREW ON BAFFLE.,c_3,baffle bracket
1124783,2013-07-16 14:52:00,2013-07-16 14:58:00,N559ND,13138.8,7230.0,REAR R/H ENGINE BAFFLE BRACKET RIVETS SHEARED.,2013-07-16,"REMOVED REAR R/H ENGINE BAFFLE, INSTALLED NEW RIVETS TO RESECURE MOUNT BRACKET. REINSTALLED BAFFLE.",c_3,baffle bracket
1124818,2013-07-17 15:07:00,2013-07-17 13:51:00,N520ND,8895.2,7230.0,"AFT ENGINE BAFFLE BY CYL #3, SUPPORT SECURED TO ENGINE CASE LOOSE.",2013-07-17,REMOVED & REPLACED RIVETS FOR ENGINE BAFFLE BRACKET BY #3 CYL. REINSTALLED BAFFLE.,c_3,baffle bracket
1124860,2013-07-18 14:44:00,2013-07-18 13:23:00,N551ND,9736.699999999999,7230.0,REAR R/H ENGINE BAFFLE BRACKET CRACKED.,2013-07-18,REMOVED REAR R/H ENGINE BAFFLE. FABRICATED NEW BRACKET & INSTALLED ONTO BAFFLE. REINSTALLED ENTIRE BAFFLE ON A/C.,c_3,baffle bracket
1125714,2013-08-17 11:48:00,2013-08-18 13:19:00,N525ND,7407.200000000001,7230.0,R/H BACK BAFFLE BRACKET RIVET SHEARED OFF.,2013-08-17,INSTALLED NEW RIVETS.,c_3,baffle bracket
1127719,2013-10-22 14:38:00,2013-10-22 14:33:00,N508ND,7366.0,7230.0,R/H REAR ENGINE BAFFLE SUPPORT BRACKET RIVETS BROKEN.,2013-10-22,"LOOSENED OIL COOLER, OIL PRESSURE LINE. RE-RIVETED BAFFLE BRACKET & REINSTALLED OIL COOLER & OIL PRESSURE LINE.",c_3,baffle bracket
1128133,2013-11-04 14:41:00,2013-11-04 14:50:00,N543ND,9032.8,7230.0,R/H REAR ENGINE BAFFLE MOUNTING SCREW MISSING & BRACKET RIVETS SHEARED.,2013-11-04,REMOVED BAFFLE & REATTACHED BRACKET. REPLACED MISSING SCREW WHEN REINSTALLING R/H REAR ENGINE BAFFLE.,c_3,baffle bracket
1129607,2013-12-26 07:09:00,2013-12-29 13:42:00,N564ND,10260.4,7230.0,RIVET SHEARED @ R/H AFT BAFFLE.,2013-12-27,"REPLACED UPPER BAFFLE MATERIAL RIVET, INSTALLED NEW SCREW IN SHEARED RIVET BRACKET. INSTALLED NEW OIL FILLER TUBE GASKET.",c_3,baffle bracket
1130171,2014-01-23 07:24:00,2014-01-24 15:48:00,N565ND,10060.4,7230.0,"COOLING BAFFLE ATTACHMENT BRACKET, BEHIND OIL FILL TUBE, IS BROKEN.",2014-01-23,INSTALLED NEW BRACKET & STARTED REINSTALLING BAFFLE.,c_3,baffle bracket
1130171,2014-01-23 07:24:00,2014-01-24 15:48:00,N565ND,10060.4,7230.0,"COOLING BAFFLE ATTACHMENT BRACKET, BEHIND OIL FILL TUBE, IS BROKEN.",2014-01-24,FINISHED BAFFLE INSTALL.,c_3,baffle bracket
1130451,2014-01-30 15:02:00,2014-01-31 14:01:00,N512ND,12011.2,7230.0,#3 CYL BAFFLE IS MISSING SCREW ON BRACKET.,2014-01-31,INSTALLED NEW SCREW.,c_3,baffle bracket
1130903,2014-02-11 14:04:00,2014-02-11 14:48:00,N519ND,10765.6,7230.0,R/H AFT BAFFLE BRACKET SCREW MISSING.,2014-02-11,"REMOVED OIL FILLER TUBE, LOCATED & REINSTALLED BAFFLE SCREW. REINSTALLED & SAFETIED OIL FILLER TUBE W/ NEW GASKET.",c_3,baffle bracket
1131481,2014-02-28 14:36:00,2014-02-28 14:19:00,N531ND,6471.0,7100.0,HARDWARE MISSING ON R/H AFT BAFFLE BRACKET.,2014-02-28,INSTALLED NEW SCREW.,c_3,baffle bracket
1132416,2014-03-28 14:48:00,2014-04-02 13:39:00,N567ND,7116.6,7230.0,ENGINE AFT BAFFLE CYL #3 AREA HAS SHEARED RIVETS ON SUPPORT MOUNT.,2014-03-28,"REMOVED SHEARED RIVETS, INSTALLED SCREWS & NUTS ON SUPPORT BRACKET. REINSTALLED BAFFLE.",c_3,baffle bracket
