workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1115850,2012-09-27 15:00:00,2012-09-27 10:59:00,N551ND,7488.200000000001,7230.0,CYL #3 AFT BAFFLE MOUNT LOOSE.,2012-09-27,REMOVED BAFFLE & FOUND BAFFLE ALMOST WORN THROUGH AT AFT MOUNT. FABRICATED PATCH OUT OF LIKE MATERIAL & INSTALLED. RIVETING IAW CESSNA SINGLE ENG SRM 51-40-00. REPLACED BAFFLE PLUG & REINSTALLED BAFFLE. REPLACED DAMAGED BAFFLE TIE ROD.,c_5,baffle mount
1116623,2012-10-22 13:47:00,2013-02-28 14:51:00,N556ND,6770.0,7200.0,CRANKSHAFT NEEDS TO BE REMOVED DUE TO PROP STRIKE.,2012-12-18,MOUNTED ENGINE ON MOUNT & TORQUED. CONTINUED BAFFLE & ACCESSORY INSTALL. INSTALLED CRANKSHAFT SEAL.,c_5,baffle mount
1121147,2013-03-27 14:43:00,2013-03-27 12:56:00,N552ND,11302.3,7230.0,"REAR BAFFLE MOUNT SCREW IS LOOSE, BEHIND DIPSTICK TUBE.",2013-03-27,"REMOVED DIPSTICK TUBE TO GAIN ACCESS. REMOVED SCREW, INSTALLED NEW, INSTALLED DIPSTICK TUBE W/ NEW GASKET. RESAFETY WIRED.",c_5,baffle mount
1121725,2013-04-16 14:07:00,2013-04-16 15:01:00,N565ND,8113.4,7230.0,R/H REAR BAFFLE MOUNT SCREW IS MISSING.,2013-04-16,INSTALLED NEW SCREW.,c_5,baffle mount
1122199,2013-04-30 14:45:00,2013-04-30 10:25:00,N525ND,6507.799999999999,7230.0,"FWD BAFFLE, DIRECTLY BELOW ALTERNATOR MOUNT IS CRACKED.",2013-04-30,STOP DRILLED CRACK.,c_5,baffle mount
1125656,2013-08-14 18:05:00,2013-08-14 10:45:00,N514ND,14026.4,7230.0,CYL #3 AFT BAFFLE I/B MOUNT RIVETS ARE SHEARED.,2013-08-14,"REMOVED BAFFLE, REPLACED 2 MOUNT RIVETS. REINSTALLED BAFFLE.",c_5,baffle mount
1126289,2013-09-06 15:06:00,2013-09-06 12:49:00,N540ND,7095.6,7230.0,CYL #3 AFT BAFFLE I/B MOUNT RIVETS SHEARED.,2013-09-06,"REMOVED BAFFLE, REPLACED RIVETS & REINSTALLED BAFFLE.",c_5,baffle mount
1128555,2013-11-18 14:44:00,2013-11-18 13:47:00,N516ND,13805.5,7230.0,R/H REAR ENGINE BAFFLE MOUNT SCREW LOOSE.,2013-11-18,RETIGHTENED SCREW.,c_5,baffle mount
1136433,2014-08-19 06:08:00,2014-08-19 14:32:00,N558ND,11901.8,7230.0,#3 AFT CYL BAFFLE CRACKED BY OIL COOLER MOUNT.,2014-08-19,"STOP DRILLED CRACK ON AFT CYL #3 BAFFLE, NEAR OIL COOLER.",c_5,baffle mount
1140547,2015-01-20 15:12:00,2015-01-22 10:12:00,N568ND,11596.2,7100.0,ENGINE CHANGE DUE.,2015-01-20,"REMOVED & REPLACED ENGINE W/ S/N L-33786-51E. TORQUED ENGINE MOUNT BOLTS. STARTED ROUTING FUEL HOSES, OIL LINES. UPPER OIL LINES LOOSE FOR INSTALL OF OIL COOLER. ROUTED ELECTRICAL TO STARTER & INSTALLED ON STARTER. AFT #3 BAFFLE INSTALLED.",c_5,baffle mount
