workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1114877,2012-09-04 07:10:00,2012-09-06 16:02:00,N556ND,7821.599999999999,7900.0,OIL COOLER DUE TIME CHANGE.,2012-09-04,REMOVED OLD OIL COOLER & INSTALLE OVERHAULED COOLER S/N 4158.,c_32,oil cooler
1115993,2012-10-02 06:58:00,2012-10-08 10:44:00,N567ND,7058.1,7920.0,OIL COOLER TIMED OUT.,2012-10-03,REMOVED OIL COOLER.,c_32,oil cooler
1115993,2012-10-02 06:58:00,2012-10-08 10:44:00,N567ND,7058.1,7920.0,OIL COOLER TIMED OUT.,2012-10-05,INSTALLED OIL COOLER S/N 3929.,c_32,oil cooler
1115993,2012-10-02 06:58:00,2012-10-08 10:44:00,N567ND,7058.1,7920.0,OIL COOLER TIMED OUT.,2012-10-08,LEAK CHECK GOOD.,c_32,oil cooler
1116018,2012-10-03 06:47:00,2012-10-22 13:59:00,N558ND,7224.900000000001,7800.0,OIL COOLER DUE FOR TIME CHANGE.,2012-10-19,REMOVED & REPLACED OIL COOLER W/ S/N 4007.,c_32,oil cooler
1116018,2012-10-03 06:47:00,2012-10-22 13:59:00,N558ND,7224.900000000001,7800.0,OIL COOLER DUE FOR TIME CHANGE.,2012-10-22,OPS & LEAK CHECK GOOD.,c_32,oil cooler
1116175,2012-10-09 06:55:00,2012-10-11 13:21:00,N517ND,7897.6,7120.0,ENG MOUNT REQS MORE INVESTIGATION FOR WORN SPOT FORM BREATHER HOSE CLAMP.,2012-10-10,"AFTER RUN UP, OIL NOTED AT OIL COOLER LOWER FITTING.",c_32,oil cooler
1116936,2012-10-30 17:21:00,2012-10-31 14:43:00,N561ND,3068.7,7900.0,LOWER OIL COOLER HOSE LEAKING.,2012-10-30,REMOVED & REPLACED OIL COOLER LOWER HOSE. LEAK CK GOOD.,c_32,oil cooler
1117772,2012-11-27 07:02:00,2012-11-28 10:29:00,N525ND,7412.2,7920.0,OIL COOLER DUE FOR TIME CHANGE.,2012-11-27,REMOVED & REPLACED OIL COOLER W/ S/N 3936.,c_32,oil cooler
1117772,2012-11-27 07:02:00,2012-11-28 10:29:00,N525ND,7412.2,7920.0,OIL COOLER DUE FOR TIME CHANGE.,2012-11-28,OPS & LK CHECK GOOD.,c_32,oil cooler
