workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1120981,2013-03-23 08:07:00,2013-03-23 13:22:00,N572ND,7321.200000000001,2310.0,COPILOTS PUSH TO TALK IS INTERMITTENT.,2013-03-23,"REPLACED PUSH TO TALK SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1120982,2013-03-23 08:07:00,2013-03-23 13:23:00,N529ND,12093.7,2310.0,PILOTS PUSH TO TALK INTERMITTENT.,2013-03-23,"REPLACED PILOTS PUSH TO TALK SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1120995,2013-03-23 13:33:00,2013-03-24 13:37:00,N529ND,12096.099999999999,2310.0,PILOTS PTT INOP.,2013-03-23,"REPLACED PILOTS PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1121188,2013-03-28 15:05:00,2013-03-28 14:52:00,N570ND,7881.799999999999,2310.0,LEFT SIDE PTT SWITCH INOP.,2013-03-28,"REPLACED PTT SWITCH, OPS CHECK GOOD.",c_17,pushrod tube
1121260,2013-04-01 10:29:00,2013-04-01 15:02:00,N508ND,6475.200000000001,2310.0,R/H PTT SWITCH INOP.,2013-04-01,"REPLACED R/H PTT SWITCH, CHECKS OK.",c_17,pushrod tube
1121539,2013-04-09 15:01:00,2013-04-10 13:39:00,N519ND,8503.9,7230.0,#3 INNER EXHAUST PUSH ROD SEAL IS LEAKING.,2013-04-09,REPLACED SEALS & LOCK WASHER.,c_17,pushrod tube
1121737,2013-04-16 22:55:00,2013-04-16 15:07:00,N560ND,4105.200000000001,2510.0,COPILOTS PUSH TO TALK INOP.,2013-04-16,"CLEANED COPILOTS PTT, CHECKS GOOD.",c_17,pushrod tube
1121761,2013-04-17 14:06:00,2013-04-17 12:47:00,N509ND,7891.0,5210.0,PILOTS DOOR LATCH PUSH ROD APPEARS TO BE BENT.,2013-04-17,"REMOVED DOOR UPHOLSTERY, FOUND PUSH ROD TO BE BENT & OVER CENTER LOCK TO BE OUT OF ADJUSTMENT. STRAIGHTENED PUSH ROD & ADJUSTED OVER CENTER LOCK. REPLACED WORN LATCH STRIKE PLATE. REASSEMBLED DOOR. LATCH CK GOOD.",c_17,pushrod tube
1122235,2013-05-01 14:05:00,2013-05-01 15:41:00,N536ND,7338.7,2310.0,PILOT SIDE PTT BUTTON CUTTING OUT.,2013-05-01,"EXTENDED WIRING FOR PILOT PTT THROUGH YOKE & REPLACED PTT SWITCH, CHECKS GOOD.",c_17,pushrod tube
1122354,2013-05-04 14:37:00,2013-05-06 13:25:00,N570ND,8211.2,2310.0,LEFT SIDE PTT INTERMITTENT.,2013-05-04,"REPLACED LEFT SIDE PTT SWITCH, CHECKS OK.",c_17,pushrod tube
1122429,2013-05-07 05:39:00,2013-05-07 14:14:00,N510ND,5939.5,2310.0,"PTT, ON COPILOTS SIDE, NOT WORKING.",2013-05-07,"REPLACED PTT SWITCH, TESTS GOOD.",c_17,pushrod tube
1122430,2013-05-07 05:39:00,2013-05-07 14:14:00,N570ND,8217.8,2310.0,PILOT SIDE PTT NOT WORKING.,2013-05-07,"REPLACED PTT SWITCH, TESTS OK.",c_17,pushrod tube
