workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1115337,2012-09-14 21:22:00,2012-09-15 14:23:00,N529ND,10657.599999999999,3340.0,LEFT STROBE LIGHT INOP.,2012-09-14,REMOVED & REPLACED POWER SUPPLY W/ NEW. OPS CHECK GOOD.,c_41,external start issue external power ground power unit start
1119806,2013-02-13 07:56:00,2013-02-13 15:08:00,N571ND,7382.700000000001,3340.0,STROBE LIGHT ON RIGHT WING IS WEAK.,2013-02-13,T/S & FOUND STROBE POWER PACK NOT FUNCTIONING. REMOVED & REPLACED STROBE POWER W/ S/N 11986. OPS CHECK GOOD.,c_41,external start issue external power ground power unit start
1120762,2013-03-17 08:14:00,2013-03-19 13:32:00,N551ND,8633.900000000001,3400.0,TRAFFIC INFO & BOTH GPS LOST ON FINAL. SIGNAL RETURNED 3 MINUTES LATER.,2013-03-17,PLACED A/C ON GROUND POWER FOR MOST OF DAY. COULD NOT DUPLICATE FAULT.,c_41,external start issue external power ground power unit start
1123086,2013-05-24 21:12:00,2013-05-24 14:04:00,N509ND,8368.0,3400.0,AHRS NOT RECEIVING BACK UP GPS.,2013-05-24,"INSPECTED BOTH GPS 1 & 2, LEFT POWERED IN HANGAR FOR 3 HOURS W/ NO DEFECTS.",c_41,external start issue external power ground power unit start
1124512,2013-07-08 13:02:00,2013-07-08 14:03:00,N525ND,7068.200000000001,2400.0,DID A GPU START DUE TO LOW BATT.,2013-07-08,"REMOVED & REPLACED BATT W/ S/N G02788213. CAP CK DUE 3814/3 OR 6/30/14. STARTED A/C, OPS CK GOOD. W&B NEGLIGIBLE.",c_41,external start issue external power ground power unit start
1126916,2013-09-26 07:02:00,2013-09-26 12:02:00,N526ND,12123.6,7110.0,UPPER COWL GPU DOOR CAM LOC BROKEN.,2013-09-26,REMOVED & REPLACED DAMAGED CAM LOC. OPS CK GOOD.,c_41,external start issue external power ground power unit start
1128383,2013-11-13 10:15:00,2013-11-13 15:14:00,N521ND,9063.9,3340.0,R/H STROBE LIGHT INOP.,2013-11-13,"REMOVED R/H WINGTIP, TROUBLESHOT SYSTEM. FOUND R/H POWER SUPPLY NOT PRODUCING ENOUGH POWER. REMOVED POWER SUPPLY S/N 12157, INSTALLED S/N 12134. OPS CK GOOD. REINSTALLED WINGTIP. LIGHTS OPS CK GOOD.",c_41,external start issue external power ground power unit start
1128741,2013-11-24 14:18:00,2013-11-24 13:05:00,N545ND,10412.300000000001,3100.0,"MFD TINTED RED, AFT AVIONICS FAN LOUD, FEEDBACK THROUGH OVERHEAD SPEAKER.",2013-11-24,"CONNECTED A/C TO GROUND POWER & RAN AVIONICS FOR 2 HOURS, NO SCREEN DISCOLORATION NOTED. AFT COOLING FAN SOUNDS ARE NORMAL & ALL TRANSMISSIONS THROUGH SPEAKER ARE LOUD & CLEAR. COULD NOT DUPLICATE.",c_41,external start issue external power ground power unit start
1129343,2013-12-14 16:01:00,2013-12-15 09:43:00,N572ND,9424.5,3110.0,"RED X'S ON PFD, DURING PREFLIGHT.",2013-12-15,"CK'ED CONNECTIONS ON BACK OF PFD. RAN A/C ON GROUND POWER, COULD NOT DUPLICATE FAULT.",c_41,external start issue external power ground power unit start
1129908,2014-01-11 12:24:00,2014-01-11 14:16:00,N512ND,11863.3,3340.0,R/H STROBE LIGHT INOP.,2014-01-11,"REPLACED POWER SUPPLY W/ S/N 12121, OPS CK OK.",c_41,external start issue external power ground power unit start
1129982,2014-01-13 21:46:00,2014-01-17 10:56:00,N511ND,9810.199999999999,3340.0,R/H STROBE INOP.,2014-01-13,"TROUBLESHOT SYSTEM, FOUND POWER SUPPLY BAD. ORDERED PART.",c_41,external start issue external power ground power unit start
1129982,2014-01-13 21:46:00,2014-01-17 10:56:00,N511ND,9810.199999999999,3340.0,R/H STROBE INOP.,2014-01-17,INSTALLED NEW POWER SUPPLY S/N 12293. OPS GOOD.,c_41,external start issue external power ground power unit start
1130012,2014-01-14 17:13:00,2014-01-24 11:48:00,N606ND,1818.3000000000002,7110.0,EPU DOOR OPENED IN FLIGHT.,2014-01-24,REPLACED GPU DOOR STRIKER PLATE.,c_41,external start issue external power ground power unit start
1131141,2014-02-19 06:09:00,2014-02-24 10:34:00,N536ND,9132.7,3300.0,"WHILE DESCENDING, OVERHEAD LIGHT BLINKED W/ PULSE LIGHTS.",2014-02-20,"INSPECTED WIRING, POWER, GROUND & COMPONENTS. PLACED PULSE LIGHTS ON SEPERATE BUSS THAN OVERHEAD LIGHTS. CHECKS GOOD.",c_41,external start issue external power ground power unit start
1133494,2014-05-05 10:38:00,2014-05-21 13:49:00,N605ND,3226.5,2400.0,BATTERY DEAD.,2014-05-21,PERFORMED GROUND START GPU.,c_41,external start issue external power ground power unit start
1133755,2014-05-12 08:43:00,2014-05-21 14:05:00,N577ND,8911.3,2400.0,BATTERY IS DEAD.,2014-05-21,GPU START.,c_41,external start issue external power ground power unit start
1141595,2015-02-20 11:35:00,2015-02-21 11:20:00,N688ND,373.5,2430.0,TEST EXTERNAL PWR CONNECTOR FOR EXCESSIVE VOLTAGE DROP.,2015-02-21,CLEANED POWER & GROUND PINS. TESTED FOR VOLTAGE DROP. CHECKS GOOD.,c_41,external start issue external power ground power unit start
1143106,2015-04-08 14:56:00,2015-04-13 14:59:00,N513ND,13688.8,3100.0,DURING FLIGHT; LEFT & RIGHT FUEL GAUGES READING ERRATIC W/ OCCASIONAL RED X.,2015-04-13,INSPECTED WIRING & SPLICES. RAN A/C. OPERATED FOR SEVERAL HOURS ON EXTERNAL POWER WHILE SUBJECTING TO VIBRATION. CHECKS GOOD.,c_41,external start issue external power ground power unit start
1143170,2015-04-10 16:46:00,2015-04-16 12:11:00,N532ND,13662.0,2410.0,GROUND POWER RECEPTACLE SHROUD LOOSE.,2015-04-16,REPLACED RIVETS.,c_41,external start issue external power ground power unit start
1143451,2015-04-22 12:46:00,2015-04-23 13:16:00,N571ND,7719.599999999999,2400.0,STBY BATTERY TEST FAILED.,2015-04-22,HOOKED UP A/C TO EXTERNAL POWER TO CHARGE STBY BATTERY.,c_41,external start issue external power ground power unit start
1147291,2015-09-14 14:55:00,2015-09-14 13:13:00,N522ND,12397.4,1120.0,TOP COWLING EXTERNAL POWER PLACARD ILLEGIBLE.,2015-09-14,REPLACED W/ NEW PLACARD.,c_41,external start issue external power ground power unit start
