workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1113868,2012-08-03 11:46:00,2012-08-03 11:16:00,N545ND,6475.1,7910.0,OIL FILLER TUBE LOOSE.,2012-08-03,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1114775,2012-08-30 14:55:00,2012-08-30 00:00:00,N556ND,7821.599999999999,7930.0,"TAPE COVERING OIL DIPSTICK ""8 QUARTS"" PLACARD",2012-08-30,REMOVED TAPE,c_33,oil dipstick tube filler tube
1115090,2012-09-07 14:42:00,2012-09-07 15:01:00,N513ND,10197.2,7910.0,OIL FILLER TUBE LOOSE.,2012-09-07,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1115337,2012-09-14 21:22:00,2012-09-15 14:23:00,N529ND,10657.599999999999,7900.0,OIL FILTER TUBE LOOSE.,2012-09-14,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116083,2012-10-05 15:11:00,2012-10-05 12:27:00,N515ND,7422.7,7910.0,OIL FILLER TUBE LOOSE.,2012-10-05,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116161,2012-10-08 14:48:00,2012-10-08 10:35:00,N549ND,6940.299999999999,7910.0,OIL FILLER TUBE LOOSE.,2012-10-08,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116453,2012-10-16 14:53:00,2012-10-16 11:11:00,N552ND,10271.8,7910.0,OIL FILLER TUBE LOOSE.,2012-10-16,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116504,2012-10-17 14:40:00,2012-10-17 14:29:00,N571ND,6803.4,7910.0,OIL FILLER TUBE LOOSE.,2012-10-17,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116513,2012-10-17 19:43:00,2012-10-19 14:36:00,N568ND,6192.3,7230.0,"#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.",2012-10-18,"REMOVED BAFFLE, REPLACED RIVETS & REINSTALLED BAFFLE. LEAK CHECK REQUIRED ON OIL PRESSURE SENDER LINE.",c_33,oil dipstick tube filler tube
1116513,2012-10-17 19:43:00,2012-10-19 14:36:00,N568ND,6192.3,7230.0,"#3 AFT BAFFLE TAB HAS BROKEN RIVETS, NEAR OIL FILLER TUBE.",2012-10-19,LEAK CHECK GOOD.,c_33,oil dipstick tube filler tube
1116561,2012-10-19 14:45:00,2012-10-19 12:45:00,N525ND,7087.0,7910.0,OIL FILLER TUBE LOOSE.,2012-10-19,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116628,2012-10-22 14:49:00,2012-10-22 15:03:00,N522ND,10767.3,7910.0,OIL FILLER TUBE LOOSE.,2012-10-22,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116753,2012-10-25 14:45:00,2012-10-25 10:20:00,N565ND,6870.8,7910.0,OIL FILLER TUBE LOOSE.,2012-10-25,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116930,2012-10-30 14:48:00,2012-10-30 15:18:00,N536ND,6772.200000000001,7910.0,OIL FILLER TUBE LOOSE.,2012-10-30,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1116942,2012-10-30 18:33:00,2012-10-30 15:13:00,N510ND,7049.099999999999,7910.0,OIL FILLER TUBE SAFETY WIRE BROKEN.,2012-10-30,INSTALLED NEW SAFETY WIRE.,c_33,oil dipstick tube filler tube
1117189,2012-11-07 14:46:00,2012-11-07 13:43:00,N515ND,7696.9,7910.0,OIL FILLER TUBE LOOSE.,2012-11-07,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1117516,2012-11-17 07:35:00,2012-11-17 13:56:00,N512ND,8832.7,1210.0,PILOT UNABLE TO CHECK OIL QUANTITY.,2012-11-17,REMOVED DIPSTICK FOR FLIGHT CREW.,c_33,oil dipstick tube filler tube
1117542,2012-11-18 12:17:00,2012-11-18 13:59:00,N548ND,5341.799999999999,7900.0,PILOT NOT ABLE TO CHECK OIL.,2012-11-18,REMOVED OIL DIPSTICK FOR PILOT.,c_33,oil dipstick tube filler tube
1117789,2012-11-27 14:56:00,2012-11-27 14:45:00,N574ND,11626.0,7910.0,OIL FILLER TUBE LOOSE.,2012-11-27,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1117821,2012-11-28 15:08:00,2012-11-28 13:09:00,N543ND,6475.200000000001,7910.0,OIL DIPSTICK ROD IS LOOSE.,2012-11-28,REMOVED & REPLACED DIPSTICK.,c_33,oil dipstick tube filler tube
1117864,2012-11-29 14:54:00,2012-11-30 13:51:00,N567ND,5005.5,7910.0,OIL FILLER TUBE LOOSE.,2012-11-29,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1118448,2012-12-28 08:03:00,2012-12-28 09:28:00,N573ND,7145.8,7910.0,OIL FILLER TUBE LOOSE.,2012-12-28,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1118461,2012-12-29 13:11:00,2012-12-29 15:26:00,N550ND,7017.099999999999,7200.0,PILOT COULDN'T REMOVE DIPSTICK.,2012-12-29,REMOVED DIPSTICK FOR PILOT.,c_33,oil dipstick tube filler tube
1118475,2012-12-31 09:52:00,2013-01-15 13:38:00,N568ND,6645.0,7910.0,OIL FILLER TUBE LOOSE.,2012-12-31,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1118638,2013-01-08 14:52:00,2013-01-08 09:55:00,N558ND,7663.1,7910.0,OIL FILLER TUBE LOOSE.,2013-01-08,TIGHTENED & RESAFETIED OIL FILLER TUBE.,c_33,oil dipstick tube filler tube
1119409,2013-01-31 14:37:00,2013-02-06 14:39:00,N525ND,5730.9,7910.0,DIPSTICK TUBE LOOSE.,2013-01-31,TIGHTENED DIPSTICK TUBE & RESAFETY WIRED.,c_33,oil dipstick tube filler tube
