workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1167965,2017-10-13 14:34:00,2017-10-13 11:12:00,N695ND,7300.6,7410.0,2 IGN LEADS @ MAG CAP SPRINGS BROKEN ON L/H MAG OF L/H ENGINE.,2017-10-13,"REPAIRED W/ NEW ELECTROBRAID PIN, INSULATOR & SPRING (2 EA).",c_23,engine repair reinstall clean remove replace engine
1170745,2018-02-07 17:38:00,2018-02-07 13:02:00,N571ND,12725.4,7100.0,"DURING RUN UP, R/H MAG DROPPED 210 RPM, ENGINE RAN ROUGH THEN BACK FIRED. AFTER ATTEMPTING TO CLEAN ENGINE, MAG DROPPED 220 RPM.",2018-02-07,"RAN A/C, ALL MAG CHECKS GOOD. NO ROUGHNESS NOTED.",c_23,engine repair reinstall clean remove replace engine
1232963,2024-07-31 17:26:00,2024-08-09 12:22:00,N798ND,25536.9,7200.0,Rapid RPM drop below 175 accompanied with a lot of vibration. Ran fouled plug checklist and had the same result.,2024-07-31 20:37:00,Verified discrepancy for the left engine. Repaired ignition lead end at left engine right mag. Replaced Left engine right mag. Ops and leak checked good. SN: 21120781,c_23,engine repair reinstall clean remove replace engine
1244140,2025-09-22 11:48:00,2025-10-21 15:21:00,N842ND,14258.4,520.0,LIO-360-B1G6 L/H magneto replacement,2025-09-22 13:27:00,"Removed and replaced RH Eng LH magneto with repaired, and timed mag externally to engine. Repaired mag PN: 4330   SN: 23120147",c_23,engine repair reinstall clean remove replace engine
