workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1113868,2012-08-03 11:46:00,2012-08-03 11:16:00,N545ND,6475.1,7110.0,ENG UPPER COWL NEEDS CHAFE TAPE.,2012-08-03,INSTALLED CHAFE TAPE ON TOP COWL CHAFING AREAS.,c_12,cowling cowl damage loose
1114453,2012-08-22 14:42:00,2012-08-22 11:18:00,N545ND,6621.8,7110.0,#4 COWL SHOCK MOUNT TORN.,2012-08-22,REMOVED & REPLACED #4 COWL SHOCK MOUNT.,c_12,cowling cowl damage loose
1114776,2012-08-30 15:03:00,2012-08-30 15:05:00,N529ND,10533.099999999999,7110.0,COWL SHOCK MOUNTS #10 & 11 ARE TORN.,2012-08-30,REMOVED & REPLACED COWL SHOCK MOUNTS 10 & 11.,c_12,cowling cowl damage loose
1114988,2012-09-05 14:38:00,2012-09-05 13:41:00,N551ND,7291.099999999999,7110.0,"COWL SHOCK MOUNTS 6, 10 & 11 TORN.",2012-09-05,REMOVED & REPLACED COWL SHOCK MOUNTS.,c_12,cowling cowl damage loose
1115108,2012-09-08 09:17:00,2012-09-08 09:55:00,N537ND,6432.900000000001,7110.0,#6 COWL SHOCK MOUNT TORN.,2012-09-08,REMOVED & REPLACED SHOCK MOUNT W/ NEW.,c_12,cowling cowl damage loose
1115619,2012-09-24 06:53:00,2012-09-24 13:15:00,N538ND,5987.0,7110.0,TOP COWL NEEDS ANTI-ABRASION TAPE INSTALLED.,2012-09-24,INSTALLED ANTI-ABRASION TAPE TO TOP COWL.,c_12,cowling cowl damage loose
1115679,2012-09-24 14:43:00,2012-09-25 10:22:00,N556ND,6442.4,7110.0,COWL SHOCK MOUNTS #1 & 11 ARE TORN.,2012-09-24,REPLACED TORN COWL SHOCK MOUNTS.,c_12,cowling cowl damage loose
1115762,2012-09-26 07:08:00,2012-09-26 13:58:00,N545ND,6928.7,7110.0,COWL WEARING ON FUSELAGE SKIN.,2012-09-26,APPLIED CHAFE TAPE TO LOWER RIGHT FWD FUSELAGE.,c_12,cowling cowl damage loose
1115850,2012-09-27 15:00:00,2012-09-27 10:59:00,N551ND,7488.200000000001,7110.0,COWL SHOCK MOUNT #1 IS TORN.,2012-09-27,REPLACED TORN COWL SHOCK MOUNT.,c_12,cowling cowl damage loose
1115866,2012-09-28 06:47:00,2012-09-28 14:03:00,N529ND,10844.8,7110.0,#10 COWL SHOCK MOUNT TORN.,2012-09-28,REMOVED & REPLACED SHOCK MOUNT.,c_12,cowling cowl damage loose
1115982,2012-10-01 15:23:00,2012-10-01 15:52:00,N525ND,6962.2,7110.0,"#2, 3, 4 & 10 COWL SHOCK MOUNTS TORN.",2012-10-01,"REMOVED & REPLACED #2, 3, 4 & 10 COWL SHOCK MOUNTS.",c_12,cowling cowl damage loose
1115993,2012-10-02 06:58:00,2012-10-08 10:44:00,N567ND,7058.1,7110.0,#10 & 11 COWL MOUNTS TORN.,2012-10-02,REPLACED #10 & 11 COWL MOUNTS.,c_12,cowling cowl damage loose
1116009,2012-10-02 10:35:00,2012-10-02 16:09:00,N514ND,11487.5,7110.0,COWL SHOCK MOUNT #1 IS TORN.,2012-10-02,REMOVED & REPLACED COWL SHOCK MOUNT.,c_12,cowling cowl damage loose
1116010,2012-10-02 10:35:00,2012-10-02 16:04:00,N575ND,5094.3,7110.0,#11 COWL SHOCK MOUNT IS TORN.,2012-10-02,REMOVED & REPLACED MOUNT. RESEARCHED TIME IN SERVICE.,c_12,cowling cowl damage loose
1116011,2012-10-02 11:13:00,2012-10-02 16:14:00,N510ND,6775.5,7110.0,"#4, 10 & 11 COWL SHOCK MOUNTS ARE TORN.",2012-10-02,"REMOVED & REPLACED #4, 10 & 11 COWL SHOCK MOUNTS.",c_12,cowling cowl damage loose
